"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"137","es","en","La shigelosis está provocada por bacterias del género Shigella; los seres humanos son su principal reservorio.","Shigellosis is caused by Shigella bacteria, with humans as the main reservoir.",12,16
"1602","es","en","cursos cortos o largos, cursos a distancia o presenciales;","short versus long courses, on site vs distance courses;",9,9
"1501","es","en","ejercicios de simulación, planificación y revisión de procedimientos de forma habitual.","simulation exercises, plan and revision of procedures on a regular basis.",11,11
"295","es","en","En 1997 surgió una cepa particularmente agresiva del grupo muy patógeno conocida como A/H5N1.","Since 1997, a particularly aggressive strain of highly pathogenic bird flu known as A/H5N1 has emerged.",16,14
"1556","es","en","Desde 2003 se vienen registrando series de brotes en grandes ciudades europeas entre varones que mantienen relaciones homosexuales.","Since 2003 a series of outbreaks have been reported in large European cities among men who have sex with men.",20,18
"1767","es","en","En 2003 empezó a extenderse por Europa una forma atípica de LGV entre los varones que mantienen relaciones sexuales con varones.","Since 2003 an atypical form of LGV infection has been spreading in Europe among men who have sex with men.",20,21
"229","es","en","Como no los controlamos, le rogamos que examine sus políticas en materia de privacidad.","Since we do not control them, we encourage you to review their privacy policies.",14,14
"1510","es","en","Está emparentado con el  Alphavirus  causante de la fiebre chikungunya.","Sindbis virus is related to Chikungunya alphavirus.",7,12
"1794","es","en","Los fumadores corren un riesgo mayor que los no fumadores.","Smokers are more at risk than non-smokers.",7,10
"2000","es","en","Hasta la fecha se han descubierto en cerdos tres subtipos de virus de la gripe de tipo A:","So far three influenza type A virus subtypes have been found in pigs:",13,18
"197","es","en","Algunos navegadores, como Firefox, Opera y Safari, tienen una función que capta automáticamente las fuentes RSS por usted.","Some browsers, including Firefox, Opera and Safari, have functionality which automatically picks up RSS feeds for you.",17,18
"101","es","en","Algunos servicios también se dirigen a un uso externo por parte de los investigadores de salud pública en un futuro.","Some serv\-ices are targeted also for external use by the public health research commu\-nity in the future.",17,20
"411","es","en","En ocasiones, los síntomas son más leves y persisten durante una semana, pero no se han comunicado efectos adversos prolongados sobre la salud.","Sometimes, symptoms can be milder and last for a week but no long-term adverse health effects have been reported.",19,23
"55","es","en","instalaciones específicas disponibles para su uso durante una crisis (Centro de operaciones de emergencia, sala de crisis, etc.);","specific facilities available for use during a crisis (Emergency Operation Centre, crisis room, etc);",14,18
"2086","es","en","El objeto de las reuniones informativas es que el participante:","Specifically, the briefings aim for the participant to:",8,10
"753","es","en","Aparecen casos humanos esporádicos tras la exposición a roedores o a sus pulgas (peste bubónica).","Sporadic human cases appear after exposure to rodents and/or their fleas (bubonic plague).",13,15
"832","es","en","MANTÉNGASE AL DÍAPÁGINAS RELACIONADASOtros documentos jurídicos relevantes para la misión del CentroInformación financiera","STAY UP TO DATERELATED PAGESOther legal documents of relevance for the mission of the CentreFinancial information",16,13
"1694","es","en","No obstante, siguen estando infrautilizadas en todo el mundo.","Still, vaccines continue to be under-used all over the world.",10,9
"717","es","en","Suscripción a RSSMensajes clave del ECDCNOVEDADESMÁS INFORMACIÓN EN EL SITIO DEL ECDCPROBLEMAS SANITARIOS RELACIONADOSAPARTADOSECQWebPartECQWebPartPROBLEMAS SANITARIOS RELACIONADOSECQWebPartDESTACADO","Subscribe to RSSECDC key messagesWHAT’S NEWREAD MORE ON ECDC SITERELATED HEALTH TOPICSSECTIONSECQWebPartECQWebPartRELATED HEALTH TOPICSECQWebPartIN SPOTLIGHT",15,16
"87","es","en","Este reconocimiento debe incluirse en todas las copias del material.","Such acknowledgement must be included in each copy of the material.",11,10
"763","es","en","Estas nuevas cepas de gripe pueden ser un virus aviar mutante o una recombinación de un virus humano y aviar.","Such new influenza strains may be a mutant avian virus, or a recombination of a human and avian virus.",19,20
"1638","es","en","En estos pacientes puede llegar a ser necesario aplicar un tratamiento prolongado (en ocasiones de por vida).","Such patients may require prolonged (sometimes life-long) therapy.",8,17
"2174","es","en","No obstante, estas vacunas tienen un efecto escaso en los niños menores de cinco años, y no evitan la situación de portador asintomático.","Such vaccines, instead, have little effect in children under five years of age and do not prevent the carriage without symptoms.",21,23
"1023","es","en","Amparar el desarrollo de las capacidades de comunicación de los Estados miembros","Support the development of Member States communication capacities",8,12
"437","es","en","Promover la mejora de las capacidades de comunicación de los Estados miembros.","Support the development of Member States communication capacities.",8,12
"831","es","en","Promover la mejora de las capacidades de comunicación de los Estados miembros","Support the development of Member States health communication capacities",9,12
"1462","es","en","La vigilancia es esencial para entender la epidemiología de las enfermedades infecciosas.","Surveillance is essential to understanding the epidemiology of infectious diseases.",10,12
"1502","es","en","En los supervivientes que superaban esta fase se observaba una resolución del exantema, aunque dejaba cicatrices permanentes.","Survivors who overcame this phase would see the rash resolving, leaving permanent scars.",13,17
"265","es","en","Los síntomas son mucho más leves cuando el paciente presenta semiinmunidad debido a infecciones previas reiteradas.","Symptoms are much reduced if the patient is semi-immune by repeated previous infection.",13,16
"1468","es","en","Los síntomas suelen persistir durante unos días.","Symptoms usually last for a few days.",7,7
"1939","es","en","La sífilis es una infección de transmisión sexual provocada por la bacteria  Treponema pallidum .","Syphilis is a sexually transmitted infection caused by the bacterium  Treponema pallidum .",14,16
"2055","es","en","La sífilis es una infección de transmisión sexual provocada por la bacteria Treponema pallidum.","Syphilis is a sexually transmitted infection caused by the bacterium Treponema pallidum.",12,14
"399","es","en","Tome el autobús  Flygbussarna  desde Arlanda hasta St Eriksplan (el recorrido dura unos 45 minutos).","Take the  Flygbussarna  (bus) from Arlanda to St Eriksplan (takes around 45 minutes).",15,17
"866","es","en","Tome el autobús 69 en dirección a Tomteboda y vaya hasta la parada final, que es Tomtebodavgen (el recorrido dura unos 15 minutos).","Take the bus 69 in direction Tomteboda to the end bus stop which is Tomtebodavgen (takes around 15 minutes).",19,23
"854","es","en","La encefalitis transmitida por garrapatas suele manifestarse en dos etapas.","TBE is most often manifested as a two-phased illness.",9,10
"1759","es","en","despliegue de equipos sobre el terreno y tipo de recursos de equipamiento disponibles para este propósito.","team deployment to the field and types of equipment resources available for this purpose.",14,16
"602","es","en","Aspectos técnicos de investigación de brotes (2007-2008) Actividad regional","Technical aspects of outbreak investigation (2007-2008) Regional activity",8,9
"543","es","en","Está prevista la contratación de agentes temporales para crear la plataforma operativa del Centro.","Temporary agents are foreseen to build the platform on which the operations of the Centre take place.",17,14
"649","es","en","Los documentos de licitación deben incluir como mínimo las condiciones de referencia, una carta con la invitación a concursar y un contrato provisional.","Tender documents include at least the terms of reference, a letter of invitation to tender, and a draft contract.",19,23
"248","es","en","El tétanos es una enfermedad a menudo mortal que está presente en todo el mundo.","Tetanus is an often fatal disease, which is present worldwide.",10,15
"1774","es","en","De este modo podrá mantenerse al tanto de numerosas fuentes de noticias e información.","That means you can stay in touch with many different sources of news and information.",15,14
"2341","es","en","El  Director  es responsable de la coordinación general y de la dirección del ECDC.","The  Director is responsible for the overall coordination and leadership of ECDC.",13,16
"1318","es","en","la  Junta Directiva  y el  Foro Consultivo .","the  Management Board  and the  Advisory Forum .",11,11
"1089","es","en","El siglo XX ha sido testigo de tres grandes pandemias:","The 20th century saw three large pandemics;",7,10
"85","es","en","El curso de tres semanas se vertebra en torno a unos pilares principales:","The 3 week course is structured around main pillars:",9,13
"1276","es","en","La cepa A/H5N1 causa la muerte de una elevada proporción de las aves infectadas.","The A/H5N1 strain of bird flu seems to kill a high proportion of birds infected.",15,14
"2316","es","en","Las autorizaciones que acaban de mencionarse NO son aplicables al contenido proporcionado por terceros.","The above mentioned permissions DO NOT apply to content supplied by third parties.",13,14
"2150","es","en","El Foro Consultivo presta apoyo al Director del Centro con vistas a garantizar la calidad del trabajo científico realizado por el ECDC.","The Advisory Forum advises the Director of the Centre on the quality of the scientific work undertaken by ECDC.",19,22
