"","X","Satz.1.id","Satz.1.TranslatorSource","Satz.1.BLEU","Satz.1.ROUGE","Satz.1.BLEURT","Satz.2.id","Satz.2.TranslatorSource","Satz.2.BLEU","Satz.2.ROUGE","Satz.2.BLEURT","Original","Expected","Satz.1","Satz.2","Similarity.rating.DP","Similarity.rating.TS","Comments.TS","Comments.DP","Translation.rating.TS","Wrong.translation.TS","Comments.TS.1","Similarity.rating.BLEU","Similarity.rating.ROUGE","Similarity.rating.BLEURT","testBLEU.DP.rating","testROUGE.DP.rating","testBLEURT.DP.rating","testBLEU.TS.rating","testROUGE.TS.rating","testBLEURT.TS.rating"
"175","175","38495","Google","0.594155982056281","0.829268292682927","0.691463470458984","19991","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000362870145747601","0.512820512820513","0.543804466724396","Der Ausschlag ist typisch fr Patienten unter 18 Jahren. Die Haut kann jucken, tut aber nicht weh.","The rash is usually seen in those under the age of 18. The skin may be itchy but will not be painful.","The rash is typical of those under the age of 18. The skin may be itchy but not painful.","The rash is typical for patients under 18 years. The skin may itch, but does not hurt.",">",">","Another example for ""probably seen before""","","=","","Another example for ""probably seen before""",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"176","176","38495","Google","0.594155982056281","0.829268292682927","0.691463470458984","57000","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000283961234839266","0.439024390243902","0.579918920993805","Der Ausschlag ist typisch fr Patienten unter 18 Jahren. Die Haut kann jucken, tut aber nicht weh.","The rash is usually seen in those under the age of 18. The skin may be itchy but will not be painful.","The rash is typical of those under the age of 18. The skin may be itchy but not painful.","The rash is typical for patients under 18 years of age. The skin can itch, but does not hurt.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"177","177","38495","Google","0.594155982056281","0.829268292682927","0.691463470458984","1485","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000275721685996626","0.380952380952381","0.443621605634689","Der Ausschlag ist typisch fr Patienten unter 18 Jahren. Die Haut kann jucken, tut aber nicht weh.","The rash is usually seen in those under the age of 18. The skin may be itchy but will not be painful.","The rash is typical of those under the age of 18. The skin may be itchy but not painful.","The rash is typical for patients below 18 years of age. The skin can itch but does not wear away.",">",">","","",">","Satz.2","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"178","178","19991","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000362870145747601","0.512820512820513","0.543804466724396","57000","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000283961234839266","0.439024390243902","0.579918920993805","Der Ausschlag ist typisch fr Patienten unter 18 Jahren. Die Haut kann jucken, tut aber nicht weh.","The rash is usually seen in those under the age of 18. The skin may be itchy but will not be painful.","The rash is typical for patients under 18 years. The skin may itch, but does not hurt.","The rash is typical for patients under 18 years of age. The skin can itch, but does not hurt.","=","=","","","=","","",">",">","<","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"179","179","19991","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000362870145747601","0.512820512820513","0.543804466724396","1485","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000275721685996626","0.380952380952381","0.443621605634689","Der Ausschlag ist typisch fr Patienten unter 18 Jahren. Die Haut kann jucken, tut aber nicht weh.","The rash is usually seen in those under the age of 18. The skin may be itchy but will not be painful.","The rash is typical for patients under 18 years. The skin may itch, but does not hurt.","The rash is typical for patients below 18 years of age. The skin can itch but does not wear away.","=","=","","",">","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"180","180","57000","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000283961234839266","0.439024390243902","0.579918920993805","1485","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000275721685996626","0.380952380952381","0.443621605634689","Der Ausschlag ist typisch fr Patienten unter 18 Jahren. Die Haut kann jucken, tut aber nicht weh.","The rash is usually seen in those under the age of 18. The skin may be itchy but will not be painful.","The rash is typical for patients under 18 years of age. The skin can itch, but does not hurt.","The rash is typical for patients below 18 years of age. The skin can itch but does not wear away.","=","=","","",">","","",">",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"181","181","20032","Deepl","0.14628563604185","0.54054054054054","0.30723825097084","38536","Google","0.14628563604185","0.54054054054054","0.30723825097084","Etwa eine Woche nach der Infektion beginnen die Larven in die Muskeln zu wandern, was typischerweise Muskelschmerzen und Fieber verursacht.","Then, about a week after infection, larval invasion of the muscles begins: muscle aches and fever are characteristic.","About a week after infection, the larvae begin to migrate into the muscles, typically causing muscle pain and fever.","About a week after infection, the larvae begin to migrate into the muscles, typically causing muscle pain and fever.","=","=","","","=","","","=","=","=","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"182","182","20032","Deepl","0.14628563604185","0.54054054054054","0.30723825097084","57041","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000239070148239938","0.512820512820513","0.273339599370956","Etwa eine Woche nach der Infektion beginnen die Larven in die Muskeln zu wandern, was typischerweise Muskelschmerzen und Fieber verursacht.","Then, about a week after infection, larval invasion of the muscles begins: muscle aches and fever are characteristic.","About a week after infection, the larvae begin to migrate into the muscles, typically causing muscle pain and fever.","About a week after the infection, the larvae start to migrate to the muscles, which typically causes muscle pain and fever.","<",">","","","=","","",">",">",">","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"183","183","20032","Deepl","0.14628563604185","0.54054054054054","0.30723825097084","1526","CEF","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000499487620821304","0.421052631578947","0.289451837539673","Etwa eine Woche nach der Infektion beginnen die Larven in die Muskeln zu wandern, was typischerweise Muskelschmerzen und Fieber verursacht.","Then, about a week after infection, larval invasion of the muscles begins: muscle aches and fever are characteristic.","About a week after infection, the larvae begin to migrate into the muscles, typically causing muscle pain and fever.","Around one week after the infection, the larvae start moving into the muscles, which typically causes muscle pain and fever.","<",">","","","=","","",">",">",">","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"184","184","38536","Google","0.14628563604185","0.54054054054054","0.30723825097084","57041","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000239070148239938","0.512820512820513","0.273339599370956","Etwa eine Woche nach der Infektion beginnen die Larven in die Muskeln zu wandern, was typischerweise Muskelschmerzen und Fieber verursacht.","Then, about a week after infection, larval invasion of the muscles begins: muscle aches and fever are characteristic.","About a week after infection, the larvae begin to migrate into the muscles, typically causing muscle pain and fever.","About a week after the infection, the larvae start to migrate to the muscles, which typically causes muscle pain and fever.","<",">","","","=","","",">",">",">","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"185","185","38536","Google","0.14628563604185","0.54054054054054","0.30723825097084","1526","CEF","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000499487620821304","0.421052631578947","0.289451837539673","Etwa eine Woche nach der Infektion beginnen die Larven in die Muskeln zu wandern, was typischerweise Muskelschmerzen und Fieber verursacht.","Then, about a week after infection, larval invasion of the muscles begins: muscle aches and fever are characteristic.","About a week after infection, the larvae begin to migrate into the muscles, typically causing muscle pain and fever.","Around one week after the infection, the larvae start moving into the muscles, which typically causes muscle pain and fever.","<",">","","","=","","",">",">",">","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"186","186","57041","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000239070148239938","0.512820512820513","0.273339599370956","1526","CEF","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000499487620821304","0.421052631578947","0.289451837539673","Etwa eine Woche nach der Infektion beginnen die Larven in die Muskeln zu wandern, was typischerweise Muskelschmerzen und Fieber verursacht.","Then, about a week after infection, larval invasion of the muscles begins: muscle aches and fever are characteristic.","About a week after the infection, the larvae start to migrate to the muscles, which typically causes muscle pain and fever.","Around one week after the infection, the larvae start moving into the muscles, which typically causes muscle pain and fever.","=","=","","","=","","",">",">","<","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"187","187","19258","Deepl","0.296609032034973","0.684210526315789","0.59440416097641","752","CEF","0.364289944950773","0.65","0.511038959026337","Man nimmt an, dass es nur in einem von 10ʰ00 Fllen zu einer Infektion des Gehirns kommt, allerdings verluft diese oft tdlich.","Brain infection is believed to occur in only one in 10ʰ00 cases, but it often leads to death.","Infection of the brain is thought to occur in only one in 10,000 cases, but is often fatal.","An infection of the brain is thought to occur in only one of 10ʰ00 cases, but it is often fatal.","=","=","","","=","","","<",">",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"188","188","19258","Deepl","0.296609032034973","0.684210526315789","0.59440416097641","37762","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000693738320932778","0.512820512820513","0.3679079413414","Man nimmt an, dass es nur in einem von 10ʰ00 Fllen zu einer Infektion des Gehirns kommt, allerdings verluft diese oft tdlich.","Brain infection is believed to occur in only one in 10ʰ00 cases, but it often leads to death.","Infection of the brain is thought to occur in only one in 10,000 cases, but is often fatal.","It is believed that only 1 in 10,000 cases of a brain infection occurs, but it is often fatal.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
